PA;15;02301;Capitão Poço;52.839 
PA;15;02400;Castanhal;195.253 
PA;15;02509;Chaves;23.066 
PA;15;02608;Colares;11.759 
PA;15;02707;Conceição do Araguaia;46.571 
PA;15;02756;Concórdia do Pará;32.395 
PA;15;02764;Cumaru do Norte;13.093 
PA;15;02772;Curionópolis;17.453 
PA;15;02806;Curralinho;33.490 
PA;15;02855;Curuá;13.996 
PA;15;02905;Curuçá;38.959 
PA;15;02939;Dom Eliseu;58.071 
PA;15;02954;Eldorado do Carajás;32.892 
PA;15;03002;Faro;7.009 
PA;15;03044;Floresta do Araguaia;19.746 
PA;15;03077;Garrafão do Norte;25.363 
PA;15;03093;Goianésia do Pará;39.352 
PA;15;03101;Gurupá;32.458 
PA;15;03200;Igarapé-Açu;37.753 
PA;15;03309;Igarapé-Miri;60.994 
PA;15;03408;Inhangapi;11.388 
PA;15;03457;Ipixuna do Pará;62.237 
PA;15;03507;Irituia;31.673 
PA;15;03606;Itaituba;98.523 
PA;15;03705;Itupiranga;51.835 
PA;15;03754;Jacareacanga;8.059
PA;15;03804;Jacundá;57.526 
PA;15;03903;Juruti;56.325 
PA;15;04000;Limoeiro do Ajuru;28.138 
PA;15;04059;Mãe do Rio;29.260 
PA;15;04109;Magalhães Barata;8.316 
PA;15;04208;Marabá;271.594 
PA;15;04307;Maracanã;28.679 
PA;15;04406;Marapanim;27.569 
PA;15;04422;Marituba;127.858 
PA;15;04455;Medicilândia;30.726 
PA;15;04505;Melgaço;26.897 
PA;15;04604;Mocajuba;30.277 
PA;15;04703;Moju;79.825 
PA;15;04752;Mojuí dos Campos;15.646 
PA;15;04802;Monte Alegre;56.466 
PA;15;04901;Muaná;39.231 
PA;15;04950;Nova Esperança do Piriá;20.789 
PA;15;04976;Nova Ipixuna;16.221 
PA;15;05007;Nova Timboteua;14.942 
PA;15;05031;Novo Progresso;25.071 
PA;15;05064;Novo Repartimento;73.802 
PA;15;05106;Óbidos;50.727 
PA;15;05205;Oeiras do Pará;31.619 
PA;15;05304;Oriximiná;71.078 
PA;15;05403;Ourém;17.356 
PA;15;05437;Ourilândia do Norte;31.921 
PA;15;05486;Pacajá;46.383 
PA;15;05494;Palestina do Pará;7.386 
PA;15;05502;Paragominas;110.026 
PA;15;05536;Parauapebas;202.356 
PA;15;05551;Pau D'Arco;5.341 
PA;15;05601;Peixe-Boi;7.860 
PA;15;05635;Piçarra;12.632 
PA;15;05650;Placas;30.109 
PA;15;05700;Ponta de Pedras;30.219 
PA;15;05809;Portel;60.322 
PA;15;05908;Porto de Moz;39.991 
PA;15;06005;Prainha;29.067 
PA;15;06104;Primavera;10.534 
PA;15;06112;Quatipuru;13.237 
PA;15;06138;Redenção;82.464 
PA;15;06161;Rio Maria;17.705 
PA;15;06187;Rondon do Pará;50.925 
PA;15;06195;Rurópolis;49.093 
PA;15;06203;Salinópolis;39.569 
PA;15;06302;Salvaterra;23.096 
PA;15;06351;Santa Bárbara do Pará;20.492 
PA;15;06401;Santa Cruz do Arari;9.845 
PA;15;06500;Santa Izabel do Pará;68.836 
PA;15;06559;Santa Luzia do Pará;19.316 
PA;15;06583;Santa Maria das Barreiras;20.849 
PA;15;06609;Santa Maria do Pará;24.186 
PA;15;06708;Santana do Araguaia;70.764 
PA;15;06807;Santarém;296.302 
PA;15;06906;Santarém Novo;6.526 
PA;15;07003;Santo Antônio do Tauá;30.611 
PA;15;07102;São Caetano de Odivelas;17.563 
PA;15;07151;São Domingos do Araguaia;24.859 
PA;15;07201;São Domingos do Capim;31.123 
PA;15;07300;São Félix do Xingu;124.806 
PA;15;07409;São Francisco do Pará;15.454 
PA;15;07458;São Geraldo do Araguaia;24.188 
PA;15;07466;São João da Ponta;5.970 
PA;15;07474;São João de Pirabas;22.415 
PA;15;07508;São João do Araguaia;13.616 
PA;15;07607;São Miguel do Guamá;57.364 
PA;15;07706;São Sebastião da Boa Vista;25.904 
PA;15;07755;Sapucaia;5.766 
PA;15;07805;Senador José Porfírio;11.357 
PA;15;07904;Soure;24.682 
PA;15;07953;Tailândia;103.321 
PA;15;07961;Terra Alta;11.399 
PA;15;07979;Terra Santa;18.257 
PA;15;08001;Tomé-Açu;61.709 
PA;15;08035;Tracuateua;30.108 
PA;15;08050;Trairão;18.469 
PA;15;08084;Tucumã;38.508 
PA;15;08100;Tucuruí;110.516 
PA;15;08126;Ulianópolis;57.525 
PA;15;08159;Uruará;44.258 
PA;15;08209;Vigia;52.216 
PA;15;08308;Viseu;59.735 
PA;15;08357;Vitória do Xingu;14.719 
PA;15;08407;Xinguara;43.530 
AP;16;00055;Serra do Navio;5.111 
AP;16;00105;Amapá;8.757 
AP;16;00154;Pedra Branca do Amapari;15.125 
AP;16;00204;Calçoene;10.525 
AP;16;00212;Cutias;5.637 
AP;16;00238;Ferreira Gomes;7.270 
AP;16;00253;Itaubal;5.172 
AP;16;00279;Laranjal do Jari;47.554 
AP;16;00303;Macapá;474.706 
AP;16;00402;Mazagão;20.387 
AP;16;00501;Oiapoque;25.514 
AP;16;00535;Porto Grande;20.611 
AP;16;00550;Pracuúba;4.779 
AP;16;00600;Santana;115.471 
AP;16;00709;Tartarugalzinho;16.112 
AP;16;00808;Vitória do Jari;14.991 
TO;17;00251;Abreulândia;2.571 
TO;17;00301;Aguiarnópolis;6.460 
TO;17;00350;Aliança do Tocantins;5.527 
TO;17;00400;Almas;7.273 
TO;17;00707;Alvorada;8.516 
TO;17;01002;Ananás;9.749 
TO;17;01051;Angico;3.423 
TO;17;01101;Aparecida do Rio Negro;4.726 
TO;17;01309;Aragominas;5.865 
TO;17;01903;Araguacema;7.003 
TO;17;02000;Araguaçu;8.692 
TO;17;02109;Araguaína;175.960 
TO;17;02158;Araguanã;5.645 
TO;17;02208;Araguatins;35.216 
TO;17;02307;Arapoema;6.756 
TO;17;02406;Arraias;10.727 
TO;17;02554;Augustinópolis;18.089 
TO;17;02703;Aurora do Tocantins;3.735 
TO;17;02901;Axixá do Tocantins;9.776 
TO;17;03008;Babaçulândia;10.752 
TO;17;03057;Bandeirantes do Tocantins;3.500 
TO;17;03073;Barra do Ouro;4.544 
TO;17;03107;Barrolândia;5.643 
TO;17;03206;Bernardo Sayão;4.518 
TO;17;03305;Bom Jesus do Tocantins;4.700 
TO;17;03602;Brasilândia do Tocantins;2.199 
TO;17;03701;Brejinho de Nazaré;5.499 
TO;17;03800;Buriti do Tocantins;11.135 
TO;17;03826;Cachoeirinha;2.276 
TO;17;03842;Campos Lindos;9.795 
TO;17;03867;Cariri do Tocantins;4.296 
TO;17;03883;Carmolândia;2.555 
TO;17;03891;Carrasco Bonito;4.055 
TO;17;03909;Caseara;5.265 
TO;17;04105;Centenário;2.866 
TO;17;04600;Chapada de Areia;1.407 
TO;17;05102;Chapada da Natividade;3.364 
TO;17;05508;Colinas do Tocantins;34.839 
TO;17;05557;Combinado;4.874 
TO;17;05607;Conceição do Tocantins;4.179 
TO;17;06001;Couto Magalhães;5.529 
TO;17;06100;Cristalândia;7.374 
TO;17;06258;Crixás do Tocantins;1.708 
TO;17;06506;Darcinópolis;5.988 
TO;17;07009;Dianópolis;21.738 
TO;17;07108;Divinópolis do Tocantins;6.868 
TO;17;07207;Dois Irmãos do Tocantins;7.286 
TO;17;07306;Dueré;4.727 
TO;17;07405;Esperantina;10.793 
TO;17;07553;Fátima;3.879 
TO;17;07652;Figueirópolis;5.352 
TO;17;07702;Filadélfia;8.893 
TO;17;08205;Formoso do Araguaia;18.684 
TO;17;08254;Fortaleza do Tabocão;2.584 
TO;17;08304;Goianorte;5.153 
TO;17;09005;Goiatins;12.973 
TO;17;09302;Guaraí;25.642 
TO;17;09500;Gurupi;85.523 
TO;17;09807;Ipueiras;1.955 
TO;17;10508;Itacajá;7.456 
TO;17;10706;Itaguatins;5.980 
TO;17;10904;Itapiratins;3.772 
TO;17;11100;Itaporã do Tocantins;2.465 
TO;17;11506;Jaú do Tocantins;3.821 
TO;17;11803;Juarina;2.229 
TO;17;11902;Lagoa da Confusão;12.808 
TO;17;11951;Lagoa do Tocantins;4.191 
TO;17;12009;Lajeado;3.092 
TO;17;12157;Lavandeira;1.875 
TO;17;12405;Lizarda;3.787 
TO;17;12454;Luzinópolis;3.038 
TO;17;12504;Marianópolis do Tocantins;5.054 
TO;17;12702;Mateiros;2.614 
TO;17;12801;Maurilândia do Tocantins;3.409 
TO;17;13205;Miracema do Tocantins;19.055 
TO;17;13304;Miranorte;13.426 
TO;17;13601;Monte do Carmo;7.770 
TO;17;13700;Monte Santo do Tocantins;2.264 
TO;17;13809;Palmeiras do Tocantins;6.535 
TO;17;13957;Muricilândia;3.507 
TO;17;14203;Natividade;9.312 
TO;17;14302;Nazaré;4.060 
TO;17;14880;Nova Olinda;11.715 
TO;17;15002;Nova Rosalândia;4.203 
TO;17;15101;Novo Acordo;4.267 
TO;17;15150;Novo Alegre;2.353 
TO;17;15259;Novo Jardim;2.697 
TO;17;15507;Oliveira de Fátima;1.110 
TO;17;15705;Palmeirante;5.859 
TO;17;15754;Palmeirópolis;7.687 
TO;17;16109;Paraíso do Tocantins;50.360 
TO;17;16208;Paranã;10.562 
TO;17;16307;Pau D'Arco;4.853 
TO;17;16505;Pedro Afonso;13.288 
TO;17;16604;Peixe;11.591 
TO;17;16653;Pequizeiro;5.453 
TO;17;16703;Colméia;8.409 
TO;17;17008;Pindorama do Tocantins;4.520 
TO;17;17206;Piraquê;3.044 
TO;17;17503;Pium;7.536 
TO;17;17800;Ponte Alta do Bom Jesus;4.645 
TO;17;17909;Ponte Alta do Tocantins;7.949 
TO;17;18006;Porto Alegre do Tocantins;3.102 
TO;17;18204;Porto Nacional;52.828 
TO;17;18303;Praia Norte;8.365 
TO;17;18402;Presidente Kennedy;3.733 
TO;17;18451;Pugmil;2.650 
TO;17;18501;Recursolândia;4.230 
TO;17;18550;Riachinho;4.601 
TO;17;18659;Rio da Conceição;2.061 
TO;17;18709;Rio dos Bois;2.810 
TO;17;18758;Rio Sono;6.512 
TO;17;18808;Sampaio;4.579 
TO;17;18840;Sandolândia;3.410 
TO;17;18865;Santa Fé do Araguaia;7.402 
TO;17;18881;Santa Maria do Tocantins;3.356 
TO;17;18899;Santa Rita do Tocantins;2.343 
TO;17;18907;Santa Rosa do Tocantins;4.833 
TO;17;19004;Santa Tereza do Tocantins;2.825 
TO;17;20002;Santa Terezinha do Tocantins;2.550 
TO;17;20101;São Bento do Tocantins;5.231 
TO;17;20150;São Félix do Tocantins;1.571 
TO;17;20200;São Miguel do Tocantins;11.906 
TO;17;20259;São Salvador do Tocantins;3.084 
TO;17;20309;São Sebastião do Tocantins;4.749 
TO;17;20499;São Valério;4.111 
TO;17;20655;Silvanópolis;5.399 
TO;17;20804;Sítio Novo do Tocantins;9.192 
TO;17;20853;Sucupira;1.941 
TO;17;20903;Taguatinga;16.530 
TO;17;20937;Taipas do Tocantins;2.130 
TO;17;20978;Talismã;2.777 
TO;17;21000;Palmas;286.787 
TO;17;21109;Tocantínia;7.460 
TO;17;21208;Tocantinópolis;23.119 
TO;17;21257;Tupirama;1.843 
TO;17;21307;Tupiratins;2.574 
TO;17;22081;Wanderlândia;11.677 
TO;17;22107;Xambioá;11.683 
MA;21;00055;Açailândia;111.339 
MA;21;00105;Afonso Cunha;6.486 
MA;21;00154;Água Doce do Maranhão;12.457 
MA;21;00204;Alcântara;21.673 
MA;21;00303;Aldeias Altas;26.387 
MA;21;00402;Altamira do Maranhão;8.070 
MA;21;00436;Alto Alegre do Maranhão;26.872 
MA;21;00477;Alto Alegre do Pindaré;31.312 
MA;21;00501;Alto Parnaíba;11.001 
MA;21;00550;Amapá do Maranhão;6.895 
MA;21;00600;Amarante do Maranhão;41.106 
MA;21;00709;Anajatuba;27.352 
MA;21;00808;Anapurus;15.696 
MA;21;00832;Apicum-Açu;18.374 
MA;21;00873;Araguanã;15.332 
MA;21;00907;Araioses;46.074 
MA;21;00956;Arame;32.145 
MA;21;01004;Arari;29.388 
MA;21;01103;Axixá;11.975 
MA;21;01202;Bacabal;103.359 
MA;21;01251;Bacabeira;17.053 
MA;21;01301;Bacuri;17.435 
MA;21;01350;Bacurituba;5.574 
MA;21;01400;Balsas;94.779 
MA;21;01509;Barão de Grajaú;18.619 
MA;21;01608;Barra do Corda;87.135 
MA;21;01707;Barreirinhas;62.458 
MA;21;01731;Belágua;7.422 
MA;21;01772;Bela Vista do Maranhão;11.103 
MA;21;01806;Benedito Leite;5.528 
MA;21;01905;Bequimão;20.881 
MA;21;01939;Bernardo do Mearim;5.973 
MA;21;01970;Boa Vista do Gurupi;9.320 
MA;21;02002;Bom Jardim;41.120 
MA;21;02036;Bom Jesus das Selvas;34.278 
MA;21;02077;Bom Lugar;16.214 
MA;21;02101;Brejo;36.102 
MA;21;02150;Brejo de Areia;8.696 
MA;21;02200;Buriti;28.306 
MA;21;02309;Buriti Bravo;23.495 
MA;21;02325;Buriticupu;71.979 
MA;21;02358;Buritirana;15.180 
MA;21;02374;Cachoeira Grande;8.930 
MA;21;02408;Cajapió;11.019 
MA;21;02507;Cajari;19.110 
MA;21;02556;Campestre do Maranhão;14.219 
MA;21;02606;Cândido Mendes;19.943 
MA;21;02705;Cantanhede;21.759 
MA;21;02754;Capinzal do Norte;10.713 
MA;21;02804;Carolina;23.803 
MA;21;02903;Carutapera;23.576 
MA;21;03000;Caxias;162.657 
MA;21;03109;Cedral;10.490 
MA;21;03125;Central do Maranhão;8.615 
MA;21;03158;Centro do Guilherme;13.555 
MA;21;03174;Centro Novo do Maranhão;21.565 
MA;21;03208;Chapadinha;78.965 
MA;21;03257;Cidelândia;14.539 
MA;21;03307;Codó;120.810 
MA;21;03406;Coelho Neto;48.756 
MA;21;03505;Colinas;40.575 
MA;21;03554;Conceição do Lago-Açu;16.192 
MA;21;03604;Coroatá;64.403 
MA;21;03703;Cururupu;30.706 
MA;21;03752;Davinópolis;12.659 
MA;21;03802;Dom Pedro;22.912 
MA;21;03901;Duque Bacelar;11.208 
MA;21;04008;Esperantinópolis;16.653 
MA;21;04057;Estreito;42.110 
MA;21;04073;Feira Nova do Maranhão;8.372 
MA;21;04081;Fernando Falcão;10.326 
MA;21;04099;Formosa da Serra Negra;18.997 
MA;21;04107;Fortaleza dos Nogueiras;12.403 
MA;21;04206;Fortuna;15.262 
MA;21;04305;Godofredo Viana;11.830 
MA;21;04404;Gonçalves Dias;17.586 
MA;21;04503;Governador Archer;10.700 
MA;21;04552;Governador Edison Lobão;18.316 
MA;21;04602;Governador Eugênio Barros;16.582 
MA;21;04628;Governador Luiz Rocha;7.708 
MA;21;04651;Governador Newton Bello;9.921 
MA;21;04677;Governador Nunes Freire;24.991 
MA;21;04701;Graça Aranha;6.134 
MA;21;04800;Grajaú;69.232 
MA;21;04909;Guimarães;11.728 
MA;21;05005;Humberto de Campos;28.509 
MA;21;05104;Icatu;26.835 
MA;21;05153;Igarapé do Meio;14.147 
MA;21;05203;Igarapé Grande;11.206 
MA;21;05302;Imperatriz;254.569 
MA;21;05351;Itaipava do Grajaú;16.009 
MA;21;05401;Itapecuru Mirim;67.726 
MA;21;05427;Itinga do Maranhão;25.589 
MA;21;05450;Jatobá;10.221 
MA;21;05476;Jenipapo dos Vieiras;16.321 
MA;21;05500;João Lisboa;23.042 
MA;21;05609;Joselândia;15.891 
MA;21;05658;Junco do Maranhão;3.237 
MA;21;05708;Lago da Pedra;49.856 
MA;21;05807;Lago do Junco;10.672 
MA;21;05906;Lago Verde;16.025 
MA;21;05922;Lagoa do Mato;11.048 
MA;21;05948;Lago dos Rodrigues;8.664 
MA;21;05963;Lagoa Grande do Maranhão;11.286 
MA;21;05989;Lajeado Novo;7.489 
MA;21;06003;Lima Campos;11.695 
MA;21;06102;Loreto;12.009 
MA;21;06201;Luís Domingues;6.867 
MA;21;06300;Magalhães de Almeida;19.779 
MA;21;06326;Maracaçumé;21.293 
MA;21;06359;Marajá do Sena;7.604 
MA;21;06375;Maranhãozinho;16.366 
MA;21;06409;Mata Roma;16.745 
MA;21;06508;Matinha;23.091 
MA;21;06607;Matões;33.374 
MA;21;06631;Matões do Norte;16.908 
MA;21;06672;Milagres do Maranhão;8.326 
MA;21;06706;Mirador;20.613 
MA;21;06755;Miranda do Norte;28.456 
MA;21;06805;Mirinzal;14.744 
MA;21;06904;Monção;33.156 
MA;21;07001;Montes Altos;8.889 
MA;21;07100;Morros;19.282 
MA;21;07209;Nina Rodrigues;14.489 
MA;21;07258;Nova Colinas;5.350 
MA;21;07308;Nova Iorque;4.586 
MA;21;07357;Nova Olinda do Maranhão;20.768 
MA;21;07407;Olho d'Água das Cunhãs;19.206 
MA;21;07456;Olinda Nova do Maranhão;14.637 
MA;21;07506;Paço do Lumiar;122.420 
MA;21;07605;Palmeirândia;19.424 
MA;21;07704;Paraibano;21.116 
MA;21;07803;Parnarama;34.375 
MA;21;07902;Passagem Franca;18.839 
MA;21;08009;Pastos Bons;19.271 
MA;21;08058;Paulino Neves;15.937 
MA;21;08108;Paulo Ramos;20.657 
MA;21;08207;Pedreiras;38.365 
MA;21;08256;Pedro do Rosário;25.000 
MA;21;08306;Penalva;38.144 
MA;21;08405;Peri Mirim;14.074 
MA;21;08454;Peritoró;23.019 
MA;21;08504;Pindaré-Mirim;32.488 
MA;21;08603;Pinheiro;82.374 
MA;21;08702;Pio XII;20.861 
MA;21;08801;Pirapemas;18.413 
MA;21;08900;Poção de Pedras;17.023 
MA;21;09007;Porto Franco;23.760 
MA;21;09056;Porto Rico do Maranhão;5.819 
MA;21;09106;Presidente Dutra;47.239 
MA;21;09205;Presidente Juscelino;12.656 
MA;21;09239;Presidente Médici;6.968 
MA;21;09270;Presidente Sarney;18.797 
MA;21;09304;Presidente Vargas;11.474 
MA;21;09403;Primeira Cruz;15.207 
MA;21;09452;Raposa;30.863 
MA;21;09502;Riachão;19.701 
MA;21;09551;Ribamar Fiquene;7.691 
MA;21;09601;Rosário;42.314 
MA;21;09700;Sambaíba;5.568 
MA;21;09759;Santa Filomena do Maranhão;7.708 
MA;21;09809;Santa Helena;41.891 
MA;21;09908;Santa Inês;88.013 
MA;21;10005;Santa Luzia;71.576 
MA;21;10039;Santa Luzia do Paruá;24.946 
MA;21;10104;Santa Quitéria do Maranhão;25.334 
MA;21;10203;Santa Rita;37.090 
MA;21;10237;Santana do Maranhão;13.395 
MA;21;10278;Santo Amaro do Maranhão;15.853 
MA;21;10302;Santo Antônio dos Lopes;14.222 
MA;21;10401;São Benedito do Rio Preto;18.377 
MA;21;10500;São Bento;46.039 
MA;21;10609;São Bernardo;28.208 
MA;21;10658;São Domingos do Azeitão;7.291 
MA;21;10708;São Domingos do Maranhão;33.691 
MA;21;10807;São Félix de Balsas;4.453 
MA;21;10856;São Francisco do Brejão;11.808 
MA;21;10906;São Francisco do Maranhão;11.976 
MA;21;11003;São João Batista;20.307 
MA;21;11029;São João do Carú;15.450 
MA;21;11052;São João do Paraíso;10.977 
MA;21;11078;São João do Soter;18.345 
MA;21;11102;São João dos Patos;25.520 
MA;21;11201;São José de Ribamar;176.418 
MA;21;11250;São José dos Basílios;7.484 
MA;21;11300;São Luís;1.091.868 
MA;21;11409;São Luís Gonzaga do Maranhão;18.247 
MA;21;11508;São Mateus do Maranhão;40.992 
MA;21;11532;São Pedro da Água Branca;12.511 
MA;21;11573;São Pedro dos Crentes;4.601 
MA;21;11607;São Raimundo das Mangabeiras;18.680 
MA;21;11631;São Raimundo do Doca Bezerra;4.946 
MA;21;11672;São Roberto;6.704 
MA;21;11706;São Vicente Ferrer;20.913 
MA;21;11722;Satubinha;13.949 
MA;21;11748;Senador Alexandre Costa;11.042 
MA;21;11763;Senador La Rocque;13.877 
MA;21;11789;Serrano do Maranhão;11.040 
MA;21;11805;Sítio Novo;17.851 
MA;21;11904;Sucupira do Norte;10.416 
MA;21;11953;Sucupira do Riachão;5.571 
MA;21;12001;Tasso Fragoso;8.455 
MA;21;12100;Timbiras;28.635 
MA;21;12209;Timon;167.619 
MA;21;12233;Trizidela do Vale;21.749 
MA;21;12274;Tufilândia;5.746 
MA;21;12308;Tuntum;41.342 
MA;21;12407;Turiaçu;35.063 
